================ Training Loss (Sun Jul  5 20:23:00 2026) ================
[Rank 0] (epoch: 1, iters: 4000, time: 0.223, data: 0.000) , G_GAN: 1.643, G_L1: 11.550, D_real: 1.577, D_fake: 0.317

[Rank 0] (epoch: 1, iters: 4100, time: 0.200, data: 0.000) , G_GAN: 1.037, G_L1: 31.663, D_real: 0.849, D_fake: 0.611

[Rank 0] (epoch: 1, iters: 4200, time: 0.250, data: 0.000) , G_GAN: 3.508, G_L1: 9.379, D_real: 0.013, D_fake: 0.051

[Rank 0] (epoch: 1, iters: 4300, time: 0.173, data: 0.000) , G_GAN: 3.383, G_L1: 10.596, D_real: 0.054, D_fake: 0.264

[Rank 0] (epoch: 1, iters: 4400, time: 0.190, data: 0.006) , G_GAN: 1.733, G_L1: 9.274, D_real: 0.265, D_fake: 0.186

[Rank 0] (epoch: 1, iters: 4500, time: 0.237, data: 0.000) , G_GAN: 0.541, G_L1: 19.121, D_real: 0.340, D_fake: 1.777

[Rank 0] (epoch: 1, iters: 4600, time: 0.199, data: 0.000) , G_GAN: 4.302, G_L1: 4.146, D_real: 0.039, D_fake: 0.013

[Rank 0] (epoch: 1, iters: 4700, time: 0.245, data: 0.009) , G_GAN: 0.758, G_L1: 20.018, D_real: 0.385, D_fake: 1.045

[Rank 0] (epoch: 1, iters: 4800, time: 0.201, data: 0.000) , G_GAN: 4.253, G_L1: 6.423, D_real: 0.146, D_fake: 0.024

[Rank 0] (epoch: 1, iters: 4900, time: 0.203, data: 0.000) , G_GAN: 3.558, G_L1: 8.767, D_real: 0.009, D_fake: 0.049

[Rank 0] (epoch: 1, iters: 5000, time: 0.202, data: 0.000) , G_GAN: 4.086, G_L1: 5.718, D_real: 0.065, D_fake: 0.014

[Rank 0] (epoch: 1, iters: 5100, time: 0.211, data: 0.000) , G_GAN: 2.962, G_L1: 16.745, D_real: 0.011, D_fake: 0.033

[Rank 0] (epoch: 1, iters: 5200, time: 0.189, data: 0.000) , G_GAN: 0.871, G_L1: 36.030, D_real: 0.064, D_fake: 1.446

[Rank 0] (epoch: 1, iters: 5300, time: 0.195, data: 0.000) , G_GAN: 1.168, G_L1: 24.944, D_real: 0.596, D_fake: 0.346

[Rank 0] (epoch: 1, iters: 5400, time: 0.205, data: 0.000) , G_GAN: 0.918, G_L1: 23.954, D_real: 1.073, D_fake: 0.417

[Rank 0] (epoch: 1, iters: 5500, time: 0.177, data: 0.001) , G_GAN: 1.647, G_L1: 38.261, D_real: 0.065, D_fake: 0.427

[Rank 0] (epoch: 1, iters: 5600, time: 0.228, data: 0.000) , G_GAN: 3.299, G_L1: 6.883, D_real: 0.010, D_fake: 0.063

[Rank 0] (epoch: 1, iters: 5700, time: 0.205, data: 0.000) , G_GAN: 3.606, G_L1: 4.462, D_real: 0.001, D_fake: 0.635

[Rank 0] (epoch: 1, iters: 5800, time: 0.192, data: 0.000) , G_GAN: 1.437, G_L1: 21.799, D_real: 0.211, D_fake: 0.505

[Rank 0] (epoch: 1, iters: 5900, time: 0.191, data: 0.000) , G_GAN: 3.583, G_L1: 7.108, D_real: 0.328, D_fake: 0.032

[Rank 0] (epoch: 1, iters: 6000, time: 0.310, data: 0.000) , G_GAN: 0.839, G_L1: 21.613, D_real: 0.415, D_fake: 1.143

[Rank 0] (epoch: 1, iters: 6100, time: 0.185, data: 0.000) , G_GAN: 1.100, G_L1: 21.547, D_real: 0.178, D_fake: 1.572

[Rank 0] (epoch: 1, iters: 6200, time: 0.174, data: 0.000) , G_GAN: 3.538, G_L1: 5.759, D_real: 0.014, D_fake: 0.039

[Rank 0] (epoch: 1, iters: 6300, time: 0.191, data: 0.000) , G_GAN: 1.174, G_L1: 30.563, D_real: 0.042, D_fake: 1.266

[Rank 0] (epoch: 1, iters: 6400, time: 0.179, data: 0.000) , G_GAN: 2.740, G_L1: 11.663, D_real: 0.003, D_fake: 0.128

[Rank 0] (epoch: 1, iters: 6500, time: 0.193, data: 0.000) , G_GAN: 3.733, G_L1: 17.414, D_real: 0.156, D_fake: 0.031

[Rank 0] (epoch: 1, iters: 6600, time: 0.231, data: 0.000) , G_GAN: 3.176, G_L1: 10.202, D_real: 0.023, D_fake: 0.226

[Rank 0] (epoch: 1, iters: 6700, time: 0.192, data: 0.003) , G_GAN: 2.568, G_L1: 4.577, D_real: 0.017, D_fake: 0.098

[Rank 0] (epoch: 1, iters: 6800, time: 0.223, data: 0.000) , G_GAN: 2.468, G_L1: 12.244, D_real: 0.011, D_fake: 0.492

[Rank 0] (epoch: 1, iters: 6900, time: 0.224, data: 0.000) , G_GAN: 3.591, G_L1: 14.560, D_real: 0.025, D_fake: 0.054

[Rank 0] (epoch: 1, iters: 7000, time: 0.183, data: 0.011) , G_GAN: 2.786, G_L1: 14.252, D_real: 0.097, D_fake: 0.106

[Rank 0] (epoch: 1, iters: 7100, time: 0.181, data: 0.000) , G_GAN: 0.936, G_L1: 23.258, D_real: 0.277, D_fake: 0.661

[Rank 0] (epoch: 1, iters: 7200, time: 0.189, data: 0.000) , G_GAN: 2.465, G_L1: 9.037, D_real: 0.016, D_fake: 0.205

[Rank 0] (epoch: 1, iters: 7300, time: 0.239, data: 0.000) , G_GAN: 1.711, G_L1: 7.823, D_real: 0.121, D_fake: 0.294

[Rank 0] (epoch: 1, iters: 7400, time: 0.186, data: 0.000) , G_GAN: 2.952, G_L1: 10.651, D_real: 0.040, D_fake: 0.122

[Rank 0] (epoch: 1, iters: 7500, time: 0.203, data: 0.000) , G_GAN: 4.705, G_L1: 5.486, D_real: 0.045, D_fake: 0.009

[Rank 0] (epoch: 1, iters: 7600, time: 0.201, data: 0.002) , G_GAN: 0.834, G_L1: 21.010, D_real: 0.678, D_fake: 0.477

[Rank 0] (epoch: 1, iters: 7700, time: 0.199, data: 0.000) , G_GAN: 2.451, G_L1: 3.905, D_real: 0.141, D_fake: 0.089

[Rank 0] (epoch: 1, iters: 7800, time: 0.228, data: 0.004) , G_GAN: 2.447, G_L1: 7.613, D_real: 0.125, D_fake: 0.089

